出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1131017","11309","6133","金橋","電子零組件業","95656","112878","88529","-15.257180318574036","8.050469337731139","897452","762193","17.74603020494809","-"
"1131017","11309","6136","富爾特","通信網路業","33245","40889","47484","-18.694514417080388","-29.98694297026367","361313","382451","-5.526982541554343","-"
"1131017","11309","6139","亞翔","其他電子業","5610726","3939944","6468010","42.40623724601162","-13.254215747965757","54254224","32818262","65.31717615027877","主要係工程進入施工高峰期，致本年營收較去年同期大幅增加。"
"1131017","11309","6141","柏承","電子零組件業","180225","147488","262450","22.196382078541983","-31.329777100400076","1856900","1931824","-3.8784071426796642","資料係自行結算數"
"1131017","11309","6142","友勁","通信網路業","139121","103806","129374","34.020191511087994","7.5339712770726734","813221","2290401","-64.49438329794651","淡季及客戶需求調整"
"1131017","11309","6152","百一","通信網路業","136410","282430","127948","-51.70130651842935","6.613624284865726","1825574","1656828","10.184883403708774","-"
"1131017","11309","6153","嘉聯益","電子零組件業","675817","646478","932986","4.538282818595528","-27.564079203760826","5634375","7584426","-25.711253560915488","-"
"1131017","11309","6155","鈞寶","電子零組件業","55793","56544","34431","-1.3281692133559706","62.04292643257529","425040","413924","2.6855171480754922","去年受疫情影響，基期較低，今年銷售狀況已逐漸恢復正常。"
"1131017","11309","6164","華興","光電業","57709","56179","43969","2.7234375834386513","31.24928927198708","632031","534860","18.16755786560969","-"
"1131017","11309","6165","浪凡","數位雲端","232381","216757","226214","7.2080717116402235","2.7261796352126746","2137349","2004409","6.632378920669384","-"
"1131017","11309","6166","凌華","電腦及週邊設備業","822542","761783","906965","7.975893397463582","-9.308297453595232","7008086","8490842","-17.463003080259885","-"
"1131017","11309","6168","宏齊","光電業","169872","170074","162878","-0.11877182873337488","4.294011468706639","1474247","1483421","-0.618435359887719","-"
"1131017","11309","6176","瑞儀","光電業","4677603","4755093","3849478","-1.6296211241294334","21.5126570407728","36937749","32452706","13.820243526071447","-"
"1131017","11309","6177","達麗","建材營造","162846","148789","96142","9.447607013959365","69.38070770318903","5466128","5492489","-0.4799463412671377","本期較去年同期增加，主係成屋銷售及工程收入較去年同期增加所致。"
"1131017","11309","6183","關貿","資訊服務業","254342","196445","196505","29.47237140166459","29.43283885906211","1784106","1595731","11.80493454097213","-"
"1131017","11309","6184","大豐電","其他","175511","177361","173975","-1.0430703480472032","0.882885472050582","1581662","1547368","2.2162795146338814","-"
"1131017","11309","6189","豐藝","電子通路業","2930003","2868868","3027372","2.1309798847489674","-3.2162879223299945","29850778","22023946","35.53782778072558","-"
"1131017","11309","6191","精成科","電子零組件業","1888438","1946010","1967758","-2.95846372834672","-4.030983484757781","16701348","17250960","-3.18597921506977","-"
"1131017","11309","6192","巨路","其他電子業","596573","693077","590824","-13.923994015095003","0.973047811192504","5616250","4966509","13.082448858946998","-"
"1131017","11309","6196","帆宣","其他電子業","5283017","5418506","4915931","-2.5004862964071646","7.467273238782237","45626188","41057852","11.126583046770202","-"
"1131017","11309","6197","佳必琪","電子零組件業","591695","648523","487253","-8.762680737614549","21.43486032923348","5113202","3479915","46.93468087582599","-"
"1131017","11309","6201","亞弘電","其他電子業","285978","311406","324788","-8.165545943238088","-11.949333103439782","2372835","2434107","-2.517227056986402","-"
"1131017","11309","6202","盛群","半導體業","235964","218622","197769","7.932413023391973","19.312935798836016","1809409","2107840","-14.158142933049946","-"
"1131017","11309","6205","詮欣","電子零組件業","116974","96364","83877","21.387655140923997","39.45896968179596","1082613","1063650","1.7828232971372162","-"
"1131017","11309","6206","飛捷","電腦及週邊設備業","353472","367482","258439","-3.8124316293042924","36.77192683766769","3316637","2493457","33.01360320230106","-"
"1131017","11309","6209","今國光","光電業","182628","179574","237100","1.7006916368739349","-22.97427245887811","1746276","2106789","-17.11196517543997","-"
"1131017","11309","6213","聯茂","電子零組件業","2749315","2487284","2311510","10.534824330474526","18.94021656839036","21713466","18342917","18.375207171247627","-"
"1131017","11309","6214","精誠","資訊服務業","3389132","2653204","2839221","27.737331920199125","19.36837604399235","28298141","24859631","13.831701685354863","-"
"1131017","11309","6215","和椿","其他電子業","156770","185257","77697","-15.377016792887718","101.77098214860291","1104048","738570","49.4845444575328","所屬產業復甦，帶動自動化零組件及設備需求增加"
"1131017","11309","6216","居易","通信網路業","106524","127345","97265","-16.350072637323805","9.519354341232715","993557","608973","63.15288198327348","訂單增加"
"1131017","11309","6224","聚鼎","電子零組件業","331719","277948","253966","19.345704952005413","30.615515462699733","2163834","2138196","1.1990481695784672","-"
"1131017","11309","6225","天瀚","光電業","6138","5358","5361","14.557670772676373","14.493564633463906","39782","30058","32.35078847561381","-"
"1131017","11309","6226","光鼎","光電業","54061","50390","118756","7.285175630085335","-54.47724746539122","468846","577025","-18.74771457042589","係因去年同期認列房產收入較多"
"1131017","11309","6230","尼得科超眾","電腦及週邊設備業","752767","718586","892860","4.756702746783266","-15.69036579082947","5938654","8524721","-30.336089591671094","-"
"1131017","11309","6235","華孚","電腦及週邊設備業","419239","468074","504058","-10.433179369074121","-16.82723019969924","4585192","4226666","8.482477678624239","-"
"1131017","11309","6239","力成","半導體業","5706214","6326365","5994038","-9.802643382100147","-4.801838093118529","56217613","51407093","9.357697001073372","-"
"1131017","11309","6243","迅杰","半導體業","63616","62481","72281","1.816552231878491","-11.987935972108852","541507","680751","-20.454468667692005","-"
"1131017","11309","6257","矽格","半導體業","1583058","1510771","1384822","4.784775455711024","14.314908342010742","13298805","11465932","15.985381737829947","-"
"1131017","11309","6269","台郡","電子零組件業","1975551","2109470","3030223","-6.348466676463756","-34.8050952025643","20769914","24231277","-14.28469081509819","-"
"1131017","11309","6271","同欣電","半導體業","978551","1044231","800581","-6.28979603172095","22.230105385963444","9107480","8411033","8.280160118263714","-"
"1131017","11309","6277","宏正","電腦及週邊設備業","445707","405402","393438","9.941983512661507","13.285193601024812","3646747","3836866","-4.955059676308737","-"
"1131017","11309","6278","台表科","光電業","3564916","3702103","4389445","-3.7056505451090906","-18.78435656444038","33440265","34339337","-2.618198481816932","-"
"1131017","11309","6281","全國電","電子通路業","1521664","1841988","1504462","-17.390124148474367","1.1433987697927896","15513939","16112802","-3.7166906165668765","-"
"1131017","11309","6282","康舒","電子零組件業","3195689","2771464","3719363","15.306891953133794","-14.0796690185927","23581669","19856286","18.761731171680342","-"
"1131017","11309","6283","淳安","其他電子業","127701","109673","119298","16.437956470598962","7.043705678217573","1051130","937433","12.128546786810364","-"
"1131017","11309","6285","啟碁","通信網路業","8372199","8887551","9277841","-5.798582759187542","-9.761344261019348","82264222","81103187","1.431552868569764","-"
"1131017","11309","6288","聯嘉","汽車工業","500768","463982","410991","7.92832480570367","21.84403064787307","4204790","3208881","31.03602159132732","-"
"1131017","11309","6405","悅城","光電業","6959","6722","12778","3.525736387979768","-45.539208013773674","113581","165814","-31.500958905761877","-"
"1131017","11309","6409","旭隼","其他電子業","1967547","2529635","1465979","-22.220122665918204","34.213859816545806","17806540","14357158","24.025520928306285","-"
"1131017","11309","6412","群電","電子零組件業","3620401","3532378","3379829","2.4918907319658317","7.117874898404623","27306362","27301970","0.01608675124908569","-"
"1131017","11309","6414","樺漢","電腦及週邊設備業","12893813","13068467","10822809","-1.3364536177043567","19.135549744987646","106759756","87415561","22.129006299004363","以上申報之合併營收已排除停業單位營收。113年及112年1至9月累計合併營收(含停業單位)為106,759,756仟元及87,593,845仟元。"
"1131017","11309","6415","矽力*-KY","半導體業","1632854","1626587","1514689","0.3852852629462795","7.801271416112482","13346738","11143731","19.769025293234375","-"
"1131017","11309","6416","瑞祺電通","通信網路業","432664","355111","368381","21.83908693338139","17.450139936641683","3083805","3008536","2.5018480749440926","-"
"1131017","11309","6423","億而得-創","半導體業","2550","10502","6242","-75.7189106836793","-59.147709067606534","175573","144732","21.309040156979798","本公司113年09月營業收入較去年同期減少，主要係因113年09月授權使用費收入減少所致。"
"1131017","11309","6426","統新","通信網路業","25731","20423","30110","25.99030504822994","-14.543341082696779","232694","240999","-3.4460723903418686","-"
"1131017","11309","6431","光麗-KY","生技醫療業","34806","46057","33492","-24.428425646481532","3.923324973127911","255992","216293","18.354269440065096","-"
"1131017","11309","6438","迅得","其他電子業","473940","413016","444987","14.751002382474287","6.506482211839897","3837038","4427549","-13.337198526769551","-"
"1131017","11309","6442","光聖","通信網路業","561522","533264","201428","5.29906387830418","178.7705780725619","3909066","1997356","95.71203130538572","市場需求增加"
"1131017","11309","6443","元晶","光電業","408906","408683","618905","0.05456551899638595","-33.930732503372894","3762732","6405448","-41.25731720872607","-"
"1131017","11309","6446","藥華藥","生技醫療業","932418","901338","401815","3.44820699892826","132.05156601918793","6673280","3458760","92.93850975494108","本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp. 之營收。"
"1131017","11309","6449","鈺邦","電子零組件業","326002","306453","267716","6.3791184945162875","21.77157883727532","2460960","2118065","16.1890687962834","-"
"1131017","11309","6451","訊芯-KY","半導體業","469995","452821","390490","3.7926686262342075","20.360316525391177","3493820","3876395","-9.869350259712954","-"
"1131017","11309","6456","GIS-KY","光電業","6591483","6320888","6093777","4.280964953025587","8.167446888850709","49731272","52426194","-5.140411298977759","-"
"1131017","11309","6464","台數科","其他","365552","362157","353042","0.9374387351342097","3.543487743667892","3205608","3106286","3.197451876614066","-"
"1131017","11309","6472","保瑞","生技醫療業","2023925","1870103","1015809","8.225322348555133","99.24267258903987","13499637","10994478","22.785611104046957","113.04起合併子公司USL營收及113.08.20收購Emergent BioSolutions旗下位於美國馬里蘭康登鎮無菌製劑廠營收納入合併"
"1131017","11309","6477","安集","光電業","95152","102913","76698","-7.541321310232915","24.06060131946074","721164","1267798","-43.11680567409004","-"
"1131017","11309","6491","晶碩","生技醫療業","577757","568259","590171","1.6714209541775844","-2.103458150264923","5022500","4752101","5.690093708025145","-"
"1131017","11309","6504","南六","其他","622976","559336","543474","11.377776506429052","14.628482687304269","4823904","4540327","6.245739568978181","-"
"1131017","11309","6505","台塑化","油電燃氣業","53324540","59629087","70376594","-10.572939008776036","-24.22972330829196","515002993","536697941","-4.042301328672323","-"
"1131017","11309","6515","穎崴","半導體業","711340","625010","377045","13.81257899873602","88.66183081595035","4259059","3009040","41.54211974583256","受惠於全球AI及HPC客戶終端應用需求強勁持續拉貨，本月營收變動達50%以上"
"1131017","11309","6525","捷敏-KY","半導體業","395416","395330","386285","0.02175397768952521","2.3637987496278656","3441288","3269397","5.257575020714829","-"
"1131017","11309","6526","達發","半導體業","1854172","1889125","1640564","-1.8502216634685371","13.020400301359777","14289864","10389371","37.543110165187095","-"
"1131017","11309","6531","愛普*","半導體業","417130","511445","405231","-18.440888072031207","2.93634988438693","2953426","3057470","-3.4029442643754475","-"
"1131017","11309","6533","晶心科","半導體業","233249","79221","38265","194.42824503603842","509.562263164772","920199","651831","41.17140792628764","本期收入去年同期增加主要係因矽智財授權收入增加所致。"
"1131017","11309","6534","正瀚-創","生技醫療業","54486","32467","35614","67.81963224196876","52.99039703487393","1360351","1371097","-0.7837519883713552","本月較去年同期增加係部分客戶為補齊存貨所致。"
"1131017","11309","6541","泰福-KY","生技醫療業","2113","1379","274","53.22697606961567","671.1678832116788","31868","52324","-39.09487042275055","收入來源包括產品銷售及受託研發收入"
"1131017","11309","6550","北極星藥業-KY","生技醫療業","3214","3776","791","-14.883474576271187","306.3211125158028","70853","2557","2670.942510754791","美國及台灣子公司CDMO代工收入。本月增減變動達50%主係因收購之子公司CDMO代工收入所致。"
"1131017","11309","6552","易華電","半導體業","142201","163860","174470","-13.217990967899427","-18.49544334269502","1559657","1297478","20.206816608836526","-"
"1131017","11309","6558","興能高","其他電子業","110384","113334","106736","-2.6029258651419696","3.4177784440113927","872562","915419","-4.681681284745018","-"
"1131017","11309","6573","虹揚-KY","半導體業","62634","74362","98898","-15.771496194292784","-36.668082266577684","729710","916439","-20.375496896138205","-"
"1131017","11309","6579","研揚","電腦及週邊設備業","595341","545879","757821","9.060982378878835","-21.440419307461788","5455659","6047945","-9.793177682667418","自112年5月起新增合併子公司捷波；113年1~9月併入其營收為977,091仟元"
"1131017","11309","6581","鋼聯","綠能環保","224052","175113","105723","27.94709701735451","111.92361170227859","1662098","1385307","19.98048086092108","國際鋅價上漲。"
"1131017","11309","6582","申豐","橡膠工業","197884","207846","63207","-4.792971719446128","213.07291913870299","1246346","637457","95.51844281261324","本月及本年累計營業收入受市場狀況影響，營收增加。"
"1131017","11309","6585","鼎基","其他","243316","276839","248913","-12.109204266739875","-2.2485768119784826","2477351","2001150","23.79636708892387","-"
"1131017","11309","6591","動力-KY","電腦及週邊設備業","142227","120609","147444","17.924035519737334","-3.5382925042728086","987781","1038764","-4.908044560650928","-"
"1131017","11309","6592","和潤企業","其他","2124058","2453253","2554859","-13.418713846472418","-16.86202643668398","22648420","20988165","7.910434285226936","113/8/21出售子公司和雲行動股權予和運租車。"
"1131017","11309","6598","ABC-KY","生技醫療業","18562","16489","31842","12.572017708775547","-41.70592299478676","258085","266940","-3.317224844534352","營收截至2024年9月止較去年累計下降主係數位生物條碼及上呼吸道多元體外診斷套組銷售減少所致。"
"1131017","11309","6605","帝寶","汽車工業","1673742","1706796","1550046","-1.9366110536935872","7.98015026650822","14956527","13697819","9.189112514919346","-"
"1131017","11309","6606","建德工業","電機機械","58037","51846","68199","11.941133356478803","-14.900511737708763","550978","614868","-10.390848116994217","-"
"1131017","11309","6625","必應","其他","514199","269025","319083","91.13428120063192","61.14898004594416","2233908","1789677","24.821853328840902","主要係因本月參與製作之演製活動等較去年同期增加所致"
"1131017","11309","6641","基士德-KY","綠能環保","188391","145300","170428","29.65657260839642","10.539934752505458","1365242","1208469","12.972860702260464","-"
"1131017","11309","6645","金萬林-創","生技醫療業","46459","41989","35422","10.645645288051632","31.158601998757835","342192","289262","18.298290131437934","-"
"1131017","11309","6655","科定","其他","210765","234592","192879","-10.156782839994543","9.273171262812436","1847155","1683707","9.707627277192529","-"
"1131017","11309","6657","華安","生技醫療業","455","1050","810","-56.666666666666664","-43.82716049382716","5153","4923","4.671947999187488","-"
"1131017","11309","6658","聯策","其他電子業","110324","105800","132230","4.2759924385633274","-16.566588520003027","1092729","985442","10.88719579640405","-"
"1131017","11309","6666","羅麗芬-KY","生技醫療業","108839","101133","74954","7.619669148546963","45.20772740614243","887895","728017","21.960750916530795","-"
"1131017","11309","6668","中揚光","光電業","91672","100814","81702","-9.068184974309125","12.202883650339038","687347","668895","2.75857944819441","-"
"1131017","11309","6669","緯穎","電腦及週邊設備業","34504530","32192450","15707027","7.182056662354062","119.67575404307894","244927484","183351284","33.583729907230975","主要係客戶需求強勁"
"1131017","11309","6670","復盛應用","運動休閒","2333930","2581090","1882730","-9.575799371583324","23.96519947098097","19541848","17386678","12.395524895555091","-"
"1131017","11309","6671","三能-KY","居家生活","186894","144549","160874","29.29456447294689","16.17414871265711","1469290","1403797","4.665418148065568","-"
"1131017","11309","6672","騰輝電子-KY","電子零組件業","334830","318294","378903","5.195196893438142","-11.631736882526663","3199062","3640102","-12.11614399816269","-"
"1131017","11309","6674","鋐寶科技","通信網路業","89046","105547","162920","-15.633793475892256","-45.34372698256813","679180","845285","-19.650768675653772","-"
"1131017","11309","6689","伊雲谷","數位雲端","1079999","1116647","867168","-3.2819682495900673","24.543225764788367","9138155","7048304","29.650409516956135","-"
"1131017","11309","6691","洋基工程","其他電子業","1563772","1109980","1397970","40.88289879096921","11.860197286064794","9952918","12293043","-19.036173549543427","-"
"1131017","11309","6695","芯鼎","半導體業","93510","92410","110305","1.1903473650037875","-15.225964371515344","709433","834065","-14.942720291583989","-"
"1131017","11309","6698","旭暉應材","其他電子業","64797","68839","82222","-5.871671581516291","-21.192624844932013","612624","801803","-23.594199572713","-"
"1131017","11309","6706","惠特","光電業","84880","65675","78846","29.242481918538257","7.652892981254597","561741","1072677","-47.63185935747667","-"
"1131017","11309","6715","嘉基","電子零組件業","189538","190378","204781","-0.4412274527518936","-7.443561658552307","1695168","1875377","-9.609214573923003","-"
"1131017","11309","6719","力智","半導體業","337358","333221","256419","1.2415183916980022","31.565133628943254","2762581","2231552","23.796398201789607","-"
"1131017","11309","6742","澤米","光電業","60729","58415","45654","3.9613113070273047","33.020107767117885","510935","400614","27.537979201925044","-"
"1131017","11309","6743","安普新","其他電子業","654830","962529","358395","-31.967764088146954","82.71181238577547","5405511","2933129","84.29162167773733","本期營收較高，主係耳機市場回溫，訂單需求增加所致。"
"1131017","11309","6753","龍德造船","航運業","345462","399582","348497","-13.544153640554379","-0.8708826761779872","3408692","3739373","-8.843220507823103","-"
"1131017","11309","6754","匯僑設計","居家生活","451836","469820","482184","-3.827848963432804","-6.293862923697178","3930611","3146167","24.933323628402434","-"
"1131017","11309","6756","威鋒電子","半導體業","141317","149810","186446","-5.669180962552566","-24.204863606620684","1333450","1523443","-12.471290360059418","-"
"1131017","11309","6757","台灣虎航-創","航運業","1264210","1531433","1073509","-17.449212600224758","17.764266531533504","12636836","9049248","39.64515062467069","-"
"1131017","11309","6768","志強-KY","運動休閒","1299184","1587600","1029974","-18.16679264298312","26.137552986774423","13239163","10180436","30.045147378756667","-"
"1131017","11309","6770","力積電","半導體業","3900201","3947164","3500564","-1.1897909486405935","11.416360335077433","33594044","32861086","2.2304740628474664","-"
"1131017","11309","6771","平和環保-創","綠能環保","51645","56866","46785","-9.181233074244716","10.38794485411991","467357","450182","3.8151236610970676","-"
"1131017","11309","6776","展碁國際","電子通路業","2368325","2059419","1843189","14.99966738191694","28.49062141755403","18118093","16795413","7.875245461364957","-"
"1131017","11309","6781","AES-KY","電子零組件業","862092","773335","803501","11.477173540574267","7.2919635445382145","6846610","7545131","-9.257904203386262","-"
"1131017","11309","6782","視陽","生技醫療業","309984","391347","228605","-20.790500502111936","35.598084031407886","2758108","1709028","61.38459990123041","主係去年同期受客戶庫存調整影響，使得基期較低。"
"1131017","11309","6789","采鈺","半導體業","902408","928965","529410","-2.8587729354711966","70.4554126291532","7313526","5357055","36.52139095081159","因客戶需求增加所致。"
"1131017","11309","6790","永豐實","造紙工業","985886","937341","904860","5.179011693716587","8.954534403112083","8154805","7555503","7.931993409307097","-"
"1131017","11309","6792","詠業","通信網路業","98894","117609","140673","-15.912897822445562","-29.699373724879685","939978","1084519","-13.327659543078545","-"
"1131017","11309","6794","向榮生技-創","生技醫療業","5890","6185","1530","-4.7696038803556995","284.9673202614379","21049","16559","27.11516395917628","本月營業收入較去年同期增加，主係勞務收入增加所致。"
"1131017","11309","6796","晉弘","生技醫療業","34060","32335","42974","5.334776557909386","-20.74277470098199","323769","387041","-16.34762208654897","-"
"1131017","11309","6799","來頡","半導體業","73307","73209","95447","0.1338633228155008","-23.196119312288495","685754","758365","-9.574677101395766","-"
"1131017","11309","6805","富世達","電子零組件業","771374","601478","567251","28.246419652921638","35.98459941013766","5417913","3865547","40.15902535915357","-"
"1131017","11309","6806","森崴能源","綠能環保","951759","1404437","1051286","-32.23199047020265","-9.467166879421965","9922652","5981846","65.87942919292807","主要係因離岸之主要工程開始施作認列收入所致"
"1131017","11309","6807","峰源-KY","居家生活","494268","409295","388541","20.76082043513847","27.21128529550292","3558421","2727931","30.443951844823054","-"
"1131017","11309","6830","汎銓","其他電子業","166502","170870","165018","-2.556329373207702","0.8992958343938237","1462654","1411474","3.62599665314416","-"
"1131017","11309","6834","天二科技","電子零組件業","105126","125258","82046","-16.072426511679893","28.13056090485825","936634","720915","29.922945146099053","-"
"1131017","11309","6835","圓裕","電子零組件業","194866","208184","190211","-6.3972255312608075","2.4472822286828837","1811510","1624149","11.535948980050476","無"
"1131017","11309","6838","台新藥","生技醫療業","4333","0","573","","656.1954624781849","137461","31172","340.97587578596176","認列APP13007銷貨收入"
"1131017","11309","6854","錼創科技-KY創","半導體業","220190","184338","78507","19.449055539281105","180.471805061969","1054345","698080","51.03498166399267","本月及本年營收增加主要係因客戶需求增加所致。"
"1131017","11309","6861","睿生光電","生技醫療業","166690","149991","138357","11.133334666746672","20.478183250576407","1451984","1332141","8.996269914370925","-"
"1131017","11309","6863","永道-KY","通信網路業","444595","354016","259097","25.586131700262136","71.59403621037681","3221074","1815613","77.4097233276034","主係現有客戶訂單提升，出貨數量增加，較去年同期增加。"
"1131017","11309","6869","雲豹能源","綠能環保","222775","182335","363257","22.178956316669865","-38.67289549822853","2633853","5556269","-52.5967335274804","本年累計營收減少，主要係因承包工程案件依進度認列工程收入所致。"
"1131017","11309","6873","泓德能源","綠能環保","764328","614868","577134","24.307656277444917","32.43510172680868","6000948","3020702","98.66070866970658","本月及本年營收較去年同期營收增加，主要係因承接工程案件依進度認列收入所致"
"1131017","11309","6890","來億-KY","運動休閒","2516805","3426987","1802666","-26.55924869280216","39.6157136152787","26838239","19815501","35.44062802146663","-"
"1131017","11309","6901","鑽石投資","其他","-723448","98909","-362337","-831.4278781506233","-99.66164095855515","-1621117","-2653927","38.91629272395209","營業收入為投資標的之評價損益(含已實現及未實現)，投資標的的股數及公允價值變動情形，請參考本公司網站投資人專區/財務資訊。"
"1131017","11309","6902","走著瞧-創","數位雲端","93267","70463","67966","32.36308417183486","37.22596592413854","628524","558543","12.52920545060989","-"
"1131017","11309","6906","現觀科","數位雲端","51566","31617","48216","63.09580289084986","6.947901111664178","247851","234238","5.8116104133402775","-"
"1131017","11309","6914","阜爾運通","其他","390403","411138","361687","-5.043318788338708","7.939461468064929","3444235","3125506","10.19767679217381","-"
"1131017","11309","6916","華凌","光電業","197001","184358","149913","6.857852656244915","31.410217926397312","1543872","1758322","-12.19628714194556","-"
"1131017","11309","6919","康霈*","生技醫療業","11116","12141","0","-8.442467671526233","","35071","24026","45.97103138266878","本期健康食品銷售較去年同期增加"
"1131017","11309","6923","中台","綠能環保","135329","129948","80212","4.140887124080401","68.71415748267093","1401003","821756","70.48892858707451","延續112年度中新增之環境工程業務，依工程進度認列收入較多所致。"
"1131017","11309","6928","攸泰科技","電腦及週邊設備業","110560","250385","414945","-55.844000239630965","-73.35550494643869","1538208","2834435","-45.731406788301726","本月較去年同期減少，係因客戶需求遞延"
"1131017","11309","6933","AMAX-KY","電腦及週邊設備業","315949","341152","533369","-7.387616077291061","-40.76352393933656","3838322","4535262","-15.367138657038998","-"
"1131017","11309","6937","天虹","半導體業","145530","311157","356869","-53.229398663697104","-59.22033014915837","1568963","1337551","17.301172067457614","銷售產品組合差異所致"
"1131017","11309","6949","沛爾生醫-創","生技醫療業","1742","1502","1198","15.978695073235686","45.40901502504174","14993","14646","2.3692475761300016","-"
"1131017","11309","6951","青新-創","綠能環保","74426","68462","47154","8.71140194560486","57.83602663612843","497020","353299","40.67970755648898","事業廢棄物清運量、塑木專案及勞務收入增加"
"1131017","11309","6952","大武山","其他","94850","98492","106345","-3.6977622548024205","-10.809158869716489","925538","787199","17.573574153422452","-"
"1131017","11309","6957","裕慶-KY","其他","374127","294560","215631","27.012153720803912","73.5033459938506","2871056","3297675","-12.93696316344091","營收波動受限於各別客戶展店或汰舊換新時程影響，使同期間較難比較外，部分營收受惠於客戶急單挹注，墊高9月營收表現所致。"
"1131017","11309","6958","日盛台駿","其他","1020597","975427","914074","4.630792463198168","11.653651673715695","8786811","7766670","13.134857023666514","-"
"1131017","11309","6969","成信實業*-創","綠能環保","21121","15764","8521","33.98249175336209","147.86996831357823","117616","96350","22.07161390762844","本期因中科廠開始運作，故較去年同期增加超過50%"
"1131017","11309","8011","台通","通信網路業","160811","167249","174953","-3.8493503698078912","-8.083313804278863","2003096","1353765","47.96482402780394","-"
"1131017","11309","8016","矽創","半導體業","1589405","1596603","1432119","-0.4508321730574225","10.98274654550355","13209642","12211727","8.171776195127848","-"
"1131017","11309","8021","尖點","其他電子業","322013","320210","270458","0.5630679866337716","19.06210945876994","2588286","1966037","31.649912997568205","-"
"1131017","11309","8028","昇陽半導體","半導體業","312729","310641","253599","0.6721585367031396","23.316337998178227","2501649","2573994","-2.810612612150611","-"
"1131017","11309","8033","雷虎","其他","104139","80220","92952","29.81675392670157","12.035243996901627","920342","739519","24.451433972622745","-"
"1131017","11309","8039","台虹","電子零組件業","872939","964565","852124","-9.499204304531059","2.4427196041890618","7707686","5969125","29.125893661131236","自結數尚未經會計師簽證，特此說明。"
"1131017","11309","8046","南電","電子零組件業","2968814","3097645","3519719","-4.158998206702188","-15.651959716102336","24413049","32941684","-25.890100214670262","-"
"1131017","11309","8070","長華*","電子通路業","1509848","1524668","1249818","-0.9720148911107205","20.805429270501786","12739454","12319605","3.4079745251572593","-"
"1131017","11309","8072","陞泰","電子通路業","96249","80646","117427","19.347518785804628","-18.03503453209228","702561","880345","-20.194809989265572","-"
"1131017","11309","8081","致新","半導體業","725827","805873","715275","-9.932830607304128","1.4752367970361049","6275959","6102792","2.837504538906127","-"
"1131017","11309","8101","華冠","通信網路業","18973","11407","16013","66.32769352152187","18.484980952975707","76586","121074","-36.744470323934124","主要客戶庫存去化中"
"1131017","11309","8103","瀚荃","電子零組件業","282174","299303","263296","-5.72296301741045","7.169877248420029","2358853","2247541","4.952612655341993","係本公司自結合併營收"
"1131017","11309","8104","錸寶","光電業","211224","193845","234623","8.965410508395884","-9.973020547857628","1749531","1973522","-11.349810136395742","-"
"1131017","11309","8105","凌巨","光電業","819432","766422","706549","6.916555109326194","15.976669700190644","6362548","6862016","-7.278735578582154","-"
"1131017","11309","8110","華東","半導體業","640424","658850","572738","-2.796691204371253","11.81796912375292","5851665","5292728","10.560470895160304","-"
"1131017","11309","8112","至上","電子通路業","24588497","15971747","14313764","53.94995300138426","71.78218810929117","186342314","102971233","80.96541001893218","主要係伺服器客戶需求增長、手機客戶新機上市及十一長假提前備貨，致使本期營收較去年同期成長。"
"1131017","11309","8114","振樺電","電腦及週邊設備業","1204691","1222483","900380","-1.4553985617795913","33.798063040049755","9001041","7468791","20.515368551616987","-"
"1131017","11309","8131","福懋科","半導體業","636214","738107","596727","-13.804638080928646","6.617263840918879","6777591","5691742","19.077621578771492","-"
"1131017","11309","8150","南茂","半導體業","1888888","2115776","1912350","-10.72363047884086","-1.2268674667294166","17296322","15630815","10.655279331244085","-"
"1131017","11309","8162","微矽電子-創","半導體業","93977","93426","77103","0.5897715839273864","21.885010959366042","768707","620556","23.87391307150362","-"
"1131017","11309","8163","達方","電腦及週邊設備業","1766134","1814220","2326050","-2.650505451378554","-24.071537585176586","15659882","19732706","-20.639966966517417","-"
"1131017","11309","8201","無敵","其他電子業","37063","45719","53667","-18.933047529473523","-30.938938267464177","364978","423674","-13.854048159669935","-"
"1131017","11309","8210","勤誠","電腦及週邊設備業","1465146","1303517","905403","12.399454705999231","61.82252543894818","10652249","6517846","63.43204488108495","終端客戶所需產品大量出貨"
"1131017","11309","8213","志超","電子零組件業","1383790","1565697","1561433","-11.618276077682975","-11.376921071861553","13569613","14673131","-7.520671627616491","-"
"1131017","11309","8215","明基材","光電業","1579238","1548109","1584168","2.0107757270321405","-0.31120436721357836","13673999","13304291","2.7788628495874","-"
"1131017","11309","8222","寶一","電機機械","74630","92164","62914","-19.024781910507357","18.622246240900278","623383","511652","21.837303479708865","-"
"1131017","11309","8249","菱光","電子零組件業","376596","478850","252163","-21.35407747728934","49.346256191431735","3003929","2540018","18.264083167914556","-"
"1131017","11309","8261","富鼎","半導體業","245631","296181","257955","-17.067266299998987","-4.777577484444961","2130844","2164047","-1.53430124207099","-"
"1131017","11309","8271","宇瞻","半導體業","617432","668693","746884","-7.665849649988859","-17.332276498090735","5728477","5483242","4.4724453161104325","-"
